Country,Date,Cases,Deaths,Recovered,Vaccination
United States,2021-07-22,8773496,308967,8464529,175331394
United States,2021-07-23,8850203,311669,8538534,176930356
United States,2021-07-24,8935657,314678,8620979,178525539
United States,2021-07-25,9011647,317354,8694293,180116838
United States,2021-07-26,9085971,319971,8766000,181704149
United States,2021-07-27,9169579,322916,8846663,183287368
United States,2021-07-28,9247875,325673,8922202,184866391
United States,2021-07-29,9325508,328407,8997101,186441113
United States,2021-07-30,9401723,331091,9070632,188011431
United States,2021-07-31,9489367,334177,9155190,189577240
United States,2021-08-01,9560013,336665,9223348,191138435
United States,2021-08-02,9640658,339505,9301153,192694914
United States,2021-08-03,9716800,342187,9374613,194246571
United States,2021-08-04,9791177,344806,9446371,195793303
United States,2021-08-05,9875721,347783,9527938,197335005
United States,2021-08-06,9951945,350468,9601477,198871574
United States,2021-08-07,10031561,353271,9678290,200402905
United States,2021-08-08,10103267,355797,9747470,201928895
United States,2021-08-09,10173067,358255,9814812,203449439
United States,2021-08-10,10253614,361091,9892523,204964434
United States,2021-08-11,10333110,363891,9969219,206473776
United States,2021-08-12,10405454,366438,10039016,207977362
United States,2021-08-13,10483649,369192,10114457,209475087
United States,2021-08-14,10557028,371776,10185252,210966849
United States,2021-08-15,10626292,374215,10252077,212452543
United States,2021-08-16,10705431,377002,10328429,213932067
United States,2021-08-17,10771514,379330,10392184,215405318
United States,2021-08-18,10848765,382050,10466715,216872192
United States,2021-08-19,10921254,384603,10536651,218332587
United States,2021-08-20,10995137,387205,10607932,219786399
United States,2021-08-21,11064001,389630,10674371,221233527
United States,2021-08-22,11135970,392164,10743806,222673867
United States,2021-08-23,11209112,394740,10814372,224107317
United States,2021-08-24,11279660,397224,10882436,225533775
United States,2021-08-25,11353184,399814,10953370,226953139
United States,2021-08-26,11421280,402212,11019068,228365307
United States,2021-08-27,11494420,404787,11089633,229770178
United States,2021-08-28,11563151,407208,11155943,231167649
United States,2021-08-29,11633548,409687,11223861,232557620
United States,2021-08-30,11703253,412142,11291111,233939989
United States,2021-08-31,11772735,414589,11358146,235314656
United States,2021-09-01,11837230,416860,11420370,236681519
United States,2021-09-02,11902368,419154,11483214,238040478
United States,2021-09-03,11970357,421548,11548809,239391434
United States,2021-09-04,12045515,424195,11621320,240734285
United States,2021-09-05,12103799,426247,11677552,242068932
United States,2021-09-06,12175415,428769,11746646,243395276
United States,2021-09-07,12238248,430982,11807266,244713216
United States,2021-09-08,12308685,433463,11875222,246022655
United States,2021-09-09,12370234,435630,11934604,247323492
United States,2021-09-10,12434248,437884,11996364,248615631
United States,2021-09-11,12504343,440353,12063990,249898971
United States,2021-09-12,12561113,442352,12118761,251173416
United States,2021-09-13,12621919,444493,12177426,252438868
United States,2021-09-14,12689744,446882,12242862,253695228
United States,2021-09-15,12746996,448898,12298098,254942400
United States,2021-09-16,12813994,451258,12362736,256180288
United States,2021-09-17,12871952,453299,12418653,257408794
United States,2021-09-18,12943031,455802,12487229,258627822
United States,2021-09-19,12988126,457390,12530736,259837277
United States,2021-09-20,13051142,459609,12591533,261037063
United States,2021-09-21,13116506,461911,12654595,262227084
United States,2021-09-22,13181071,464185,12716886,263407246
United States,2021-09-23,13232070,465981,12766089,264577455
United States,2021-09-24,13295780,468224,12827556,265737615
United States,2021-09-25,13346999,470028,12876971,266887634
United States,2021-09-26,13404067,472038,12932029,268027418
United States,2021-09-27,13464986,474183,12990803,269156873
United States,2021-09-28,13514079,475912,13038167,270275907
United States,2021-09-29,13570517,477899,13092618,271384428
United States,2021-09-30,13624816,479812,13145004,272482344
United States,2021-10-01,13682344,481837,13200507,273569563
United States,2021-10-02,13740847,483898,13256949,274645994
United States,2021-10-03,13786168,485494,13300674,275711546
United States,2021-10-04,13842995,487495,13355500,276766130
United States,2021-10-05,13898841,489462,13409379,277809654
United States,2021-10-06,13941349,490959,13450390,278842031
United States,2021-10-07,13989897,492668,13497229,279863170
United States,2021-10-08,14047437,494695,13552742,280872983
United States,2021-10-09,14090038,496195,13593843,281871383
United States,2021-10-10,14146191,498172,13648019,282858281
United States,2021-10-11,14196481,499943,13696538,283833590
United States,2021-10-12,14245453,501668,13743785,284797223
United States,2021-10-13,14285503,503078,13782425,285749095
United States,2021-10-14,14340467,505014,13835453,286689118
United States,2021-10-15,14381818,506470,13875348,287617209
United States,2021-10-16,14431867,508233,13923634,288533282
United States,2021-10-17,14476700,509812,13966888,289437253
United States,2021-10-18,14516316,511207,14005109,290329038
United States,2021-10-19,14564921,512918,14052003,291208554
United States,2021-10-20,14608321,514447,14093874,292075717
United States,2021-10-21,14645928,515771,14130157,292930446
United States,2021-10-22,14686461,517198,14169263,293772659
United States,2021-10-23,14731055,518769,14212286,294602275
United States,2021-10-24,14776162,520357,14255805,295419212
United States,2021-10-25,14815853,521755,14294098,296223391
United States,2021-10-26,14853424,523078,14330346,297014732
United States,2021-10-27,14891506,524419,14367087,297793156
United States,2021-10-28,14934068,525918,14408150,298558584
United States,2021-10-29,14965980,527042,14438938,299310939
United States,2021-10-30,15005009,528416,14476593,300050143
United States,2021-10-31,15047227,529903,14517324,300776120
United States,2021-11-01,15080214,531065,14549149,301488792
United States,2021-11-02,15113730,532245,14581485,302188085
United States,2021-11-03,15146551,533401,14613150,302873924
United States,2021-11-04,15173629,534355,14639274,303546233
United States,2021-11-05,15211986,535705,14676281,304204940
United States,2021-11-06,15247765,536965,14710800,304849970
United States,2021-11-07,15275772,537952,14737820,305481252
United States,2021-11-08,15308497,539104,14769393,306098713
United States,2021-11-09,15336391,540086,14796305,306702282
United States,2021-11-10,15364980,541093,14823887,307291888
United States,2021-11-11,15391634,542032,14849602,307867462
United States,2021-11-12,15423746,543163,14880583,308428932
United States,2021-11-13,15445561,543931,14901630,308976232
United States,2021-11-14,15474588,544953,14929635,309509292
United States,2021-11-15,15505828,546053,14959775,310028045
United States,2021-11-16,15521346,546600,14974746,310532425
United States,2021-11-17,15552030,547680,15004350,311022364
United States,2021-11-18,15579603,548651,15030952,311497798
United States,2021-11-19,15594366,549171,15045195,311958662
United States,2021-11-20,15615226,549906,15065320,312404891
United States,2021-11-21,15643743,550910,15092833,312836422
United States,2021-11-22,15666094,551697,15114397,313253192
United States,2021-11-23,15685049,552365,15132684,313655140
United States,2021-11-24,15701421,552941,15148480,314042203
United States,2021-11-25,15718117,553529,15164588,314414321
United States,2021-11-26,15738268,554239,15184029,314771434
United States,2021-11-27,15756876,554894,15201982,315113483
United States,2021-11-28,15768555,555306,15213249,315440410
United States,2021-11-29,15790090,556064,15234026,315752156
United States,2021-11-30,15800422,556428,15243994,316048664
United States,2021-12-01,15818803,557075,15261728,316329878
United States,2021-12-02,15829670,557458,15272212,316595743
United States,2021-12-03,15843949,557961,15285988,316846204
United States,2021-12-04,15855462,558366,15297096,317081206
United States,2021-12-05,15867455,558788,15308667,317300696
United States,2021-12-06,15871905,558945,15312960,317504621
United States,2021-12-07,15888152,559517,15328635,317692931
United States,2021-12-08,15896762,559820,15336942,317865573
United States,2021-12-09,15895092,559762,15335330,318022497
United States,2021-12-10,15905888,560142,15345746,318163654
United States,2021-12-11,15923241,560753,15362488,318288995
United States,2021-12-12,15922645,560732,15361913,318398472
United States,2021-12-13,15931404,561040,15370364,318492039
United States,2021-12-14,15932388,561075,15371313,318569647
United States,2021-12-15,15942665,561437,15381228,318631253
United States,2021-12-16,15934962,561166,15373796,318676811
United States,2021-12-17,15939716,561333,15378383,318706276
United States,2021-12-18,15936359,561215,15375144,318719607
United States,2021-12-19,15941749,561405,15380344,318716761
United States,2021-12-20,15935097,561170,15373927,318697696
United States,2021-12-21,15934934,561165,15373769,318662371
United States,2021-12-22,15925963,560849,15365114,318610746
United States,2021-12-23,15922820,560738,15362082,318542783
United States,2021-12-24,15920631,560661,15359970,318458443
United States,2021-12-25,15919229,560612,15358617,318357689
United States,2021-12-26,15905672,560134,15345538,318240484
United States,2021-12-27,15910655,560310,15350345,318106793
United States,2021-12-28,15902606,560026,15342580,317956580
United States,2021-12-29,15889855,559577,15330278,317789811
United States,2021-12-30,15872905,558980,15313925,317606454
United States,2021-12-31,15870993,558913,15312080,317406477
Brazil,2020-01-01,2097,38,2059,0
Brazil,2020-01-02,2279,42,2237,1994
Brazil,2020-01-03,2083,38,2045,7977
Brazil,2020-01-04,5278,97,5181,17948
Brazil,2020-01-05,1122,20,1102,31905
Brazil,2020-01-06,1345,24,1321,49849
Brazil,2020-01-07,5090,93,4997,71776
Brazil,2020-01-08,7243,133,7110,97686
Brazil,2020-01-09,6755,124,6631,127575
Brazil,2020-01-10,13669,252,13417,161441
Brazil,2020-01-11,13315,245,13070,199280
Brazil,2020-01-12,12819,236,12583,241089
Brazil,2020-01-13,12674,233,12441,286865
Brazil,2020-01-14,21491,396,21095,336602
Brazil,2020-01-15,24044,443,23601,390296
Brazil,2020-01-16,23888,440,23448,447943
Brazil,2020-01-17,28495,525,27970,509536
Brazil,2020-01-18,30845,568,30277,575069
Brazil,2020-01-19,35883,661,35222,644538
Brazil,2020-01-20,36404,671,35733,717935
Brazil,2020-01-21,40104,739,39365,795253
Brazil,2020-01-22,48507,894,47613,876485
Brazil,2020-01-23,53168,980,52188,961623
Brazil,2020-01-24,54719,1009,53710,1050660
Brazil,2020-01-25,58951,1087,57864,1143587
Brazil,2020-01-26,67956,1253,66703,1240395
Brazil,2020-01-27,69164,1275,67889,1341076
Brazil,2020-01-28,76162,1404,74758,1445619
Brazil,2020-01-29,81445,1501,79944,1554015
Brazil,2020-01-30,84222,1553,82669,1666253
Brazil,2020-01-31,93683,1727,91956,1782324
Brazil,2020-02-01,99600,1836,97764,1902216
Brazil,2020-02-02,106480,1963,104517,2025917
Brazil,2020-02-03,112555,2075,110480,2153417
Brazil,2020-02-04,123451,2276,121175,2284703
Brazil,2020-02-05,128262,2365,125897,2419764
Brazil,2020-02-06,132944,2451,130493,2558585
Brazil,2020-02-07,140393,2589,137804,2701154
Brazil,2020-02-08,151307,2790,148517,2847458
Brazil,2020-02-09,157019,2895,154124,2997482
Brazil,2020-02-10,160384,2957,157427,3151213
Brazil,2020-02-11,173009,3190,169819,3308636
Brazil,2020-02-12,181812,3352,178460,3469737
Brazil,2020-02-13,190970,3521,187449,3634499
Brazil,2020-02-14,195221,3600,191621,3802908
Brazil,2020-02-15,203789,3758,200031,3974948
Brazil,2020-02-16,211699,3904,207795,4150602
Brazil,2020-02-17,223439,4120,219319,4329853
Brazil,2020-02-18,233603,4307,229296,4512685
Brazil,2020-02-19,240393,4433,235960,4699080
Brazil,2020-02-20,250798,4625,246173,4889022
Brazil,2020-02-21,256525,4730,251795,5082490
Brazil,2020-02-22,274065,5054,269011,5279469
Brazil,2020-02-23,277670,5120,272550,5479937
Brazil,2020-02-24,292105,5386,286719,5683878
Brazil,2020-02-25,302300,5574,296726,5891271
Brazil,2020-02-26,312546,5763,306783,6102096
Brazil,2020-02-27,323420,5964,317456,6316335
Brazil,2020-02-28,332118,6124,325994,6533965
Brazil,2020-02-29,344733,6357,338376,6754967
Brazil,2020-03-01,358819,6617,352202,6979319
Brazil,2020-03-02,370943,6840,364103,7207001
Brazil,2020-03-03,379018,6989,372029,7437990
Brazil,2020-03-04,388419,7163,381256,7672265
Brazil,2020-03-05,402066,7414,394652,7909802
Brazil,2020-03-06,419805,7741,412064,8150581
Brazil,2020-03-07,426645,7867,418778,8394577
Brazil,2020-03-08,440433,8122,432311,8641767
Brazil,2020-03-09,456272,8414,447858,8892127
Brazil,2020-03-10,464923,8573,456350,9145634
Brazil,2020-03-11,478626,8826,469800,9402264
Brazil,2020-03-12,493756,9105,484651,9661992
Brazil,2020-03-13,508948,9385,499563,9924792
Brazil,2020-03-14,517331,9540,507791,10190641
Brazil,2020-03-15,535206,9870,525336,10459512
Brazil,2020-03-16,545342,10056,535286,10731379
Brazil,2020-03-17,557898,10288,547610,11006217
Brazil,2020-03-18,574299,10590,563709,11283998
